"ZatOrigin";"ZatDestination";"LongOrigin";"LatOrigin";"LongDestination";"LatDestination"
55;196;-75.6952546394759;4.81314684820115;-75.7278249461049;4.8222416480138
55;196;-75.694694287322;4.81327306403372;-75.72846138096;4.82336944971677
55;196;-75.6951603815308;4.81440574285888;-75.7234230604919;4.82304490163941
55;196;-75.6952272769251;4.81716598041593;-75.7259520258903;4.82417002236953
55;196;-75.6959621174265;4.8165211484681;-75.7258060942012;4.82529157443925
55;196;-75.6964094862189;4.81513198372254;-75.7254095397402;4.82070501973944
55;196;-75.6947197311581;4.81616476766966;-75.7243510863999;4.82391374699502
55;196;-75.6938273050931;4.81448908189697;-75.7282683782955;4.82334071256097
55;196;-75.6939066236064;4.81317035983615;-75.7275959445207;4.8244396894867
55;196;-75.6941802589275;4.8166205024544;-75.7269112969381;4.82234736380105
55;211;-75.6931780584087;4.81670879193458;-75.6845259306101;4.81646003534515
55;211;-75.6947630834012;4.81402818682736;-75.6819789429757;4.81644647801523
55;211;-75.695437266201;4.81354445863176;-75.6864403871272;4.81827203029286
55;211;-75.6946858630929;4.81722303638542;-75.6822312179149;4.81509938613505
55;211;-75.6966380695822;4.81356017564684;-75.6837976397144;4.81673329822068
55;211;-75.695774223377;4.81689829358419;-75.6833084301337;4.81650229912643
55;211;-75.693655766285;4.81488139962198;-75.6872804906501;4.81940542210328
55;211;-75.6946399303113;4.81683779447728;-75.6850964260167;4.81907608343855
55;211;-75.6960628950227;4.81717240673319;-75.6834987812418;4.81659977980358
55;211;-75.696709659235;4.81462893460875;-75.6850785602201;4.81831344791026
55;211;-75.6959309262696;4.81457216877226;-75.684014817765;4.81784239956093
55;211;-75.6965695044128;4.81398200015655;-75.684919830727;4.81758809286918
55;211;-75.6939930726309;4.81701250060513;-75.6853208607517;4.81843078762141
55;211;-75.693656097472;4.81454484877891;-75.6821165289407;4.81626967405679
55;211;-75.6949371106164;4.81519324998534;-75.6841332595378;4.81669880232786
55;212;-75.6958990902128;4.81547805897156;-75.685679326021;4.81961508654116
55;212;-75.6944092717914;4.81548801533902;-75.6838925110749;4.82382713513277
55;212;-75.6944310948692;4.81469017068254;-75.6877017124775;4.82168423405347
55;212;-75.6945821891816;4.81700394072885;-75.684717367125;4.8233221196175
55;212;-75.6944266132499;4.81716065237563;-75.6874944587693;4.82195285991887
55;212;-75.694414023823;4.81445885648559;-75.685228653752;4.82218361895747
55;212;-75.6965312146867;4.81559501834509;-75.6869730290687;4.82257796266903
55;212;-75.694384898406;4.81714374825907;-75.6857582119573;4.82101153376831
55;212;-75.6942406575621;4.81568000318413;-75.6856754748846;4.82024929022771
55;212;-75.6952374659344;4.81343959193013;-75.6871008526103;4.82244758668112
55;212;-75.6962577200229;4.81366685458387;-75.6842827747747;4.82357076961774
55;212;-75.6945967761629;4.81392286824716;-75.6858818143662;4.82331135230761
55;212;-75.6934758757268;4.8156705683566;-75.6875864374008;4.8210294003855
55;212;-75.6947065731166;4.81506339560287;-75.6845172938584;4.82339285078384
55;212;-75.6966220703675;4.81361179489276;-75.6845754538625;4.82186408636725
55;220;-75.6953613266852;4.81362921350849;-75.6919307424978;4.830752779905
55;220;-75.6935748546959;4.8131612549836;-75.6898405415724;4.83033177446774
55;220;-75.6952671693529;4.8131896458188;-75.6907831503224;4.83148234972419
55;220;-75.6964389165201;4.81406566548411;-75.6899624798742;4.83022835248701
55;220;-75.6965584265475;4.81419694077767;-75.6924671709157;4.829323781465
55;220;-75.6949208380644;4.81515094105066;-75.6930720050674;4.83036998021575
55;220;-75.6963164373775;4.81475545925047;-75.6933833477361;4.83053760920132
55;220;-75.6960979284743;4.81333999666724;-75.6918925152306;4.82888976169625
55;220;-75.6944872844731;4.81442873984625;-75.6909562403235;4.8315285604229
55;220;-75.6945711906846;4.8142060779543;-75.6924113118054;4.82835246718495
55;220;-75.6946828294201;4.81622336281436;-75.6899005845908;4.83029582785866
55;220;-75.6957388023455;4.81590127530596;-75.6915534702124;4.82914614408902
55;220;-75.6962897943118;4.81415992149577;-75.6923941591223;4.82859860690032
55;220;-75.6954405795007;4.81664637111383;-75.6909788710334;4.82913832079992
55;220;-75.6951040946371;4.8172563270751;-75.6907100778114;4.83035949951735
55;222;-75.6965300186591;4.81394235706837;-75.6915883516568;4.8380100303814
55;222;-75.6941468372725;4.81665806404203;-75.6915801805179;4.83837687828868
55;222;-75.6953828896217;4.8142396429275;-75.6913181254714;4.83821103629082
55;222;-75.69458005454;4.8139065475401;-75.6905969000233;4.83811888350459
55;222;-75.6947798395963;4.81355647828719;-75.6918136893406;4.83773655753586
55;222;-75.6965632234149;4.81523535031309;-75.6919944025098;4.83688730761789
55;222;-75.6950828467294;4.81663732670949;-75.6915316669029;4.8385941413646
55;222;-75.6954565287752;4.81387990839023;-75.6904307673032;4.83690616453337
55;222;-75.694773220882;4.81411559736981;-75.6905487013048;4.83827506431258
55;222;-75.6942420436532;4.81682434224413;-75.690944963306;4.83905773281609
55;222;-75.6950730394029;4.81645300962399;-75.690996014397;4.83917811674441
55;222;-75.6950708435211;4.81723103882292;-75.6920949330337;4.83962841081242
55;222;-75.6947599389737;4.81517276098689;-75.691511577259;4.83712897895582
55;222;-75.6960143285361;4.81703565450676;-75.6914494552153;4.839586468938
55;222;-75.6951027875986;4.81522291094038;-75.6908877789004;4.83621008596812
55;226;-75.6941999263466;4.81514532054607;-75.6829114763099;4.83223577167738
55;226;-75.6946610148425;4.81380902059491;-75.6819705803993;4.83287440022574
55;226;-75.6936961875317;4.81690560577094;-75.6824002664553;4.83218409846729
55;226;-75.6946968690268;4.81392969344626;-75.6887247380348;4.83463948726049
55;226;-75.6937091384902;4.81682786221296;-75.6824729034656;4.83291739647484
55;226;-75.6951191350153;4.81737326834066;-75.6817268883661;4.83102219680711
55;226;-75.6962827877667;4.81413113252196;-75.6823268223659;4.83198995273654
55;226;-75.694231045839;4.81407429273618;-75.6867484324936;4.83460825872258
55;226;-75.6962873293247;4.81412375268949;-75.6855242558631;4.83411756392751
55;226;-75.6960994806378;4.81550868803123;-75.6862421119801;4.83352760774804
55;226;-75.6941161041955;4.81558390009629;-75.681983313348;4.83308483504174
55;226;-75.6936379469254;4.81365722755435;-75.6835068480128;4.8318734366314
55;226;-75.6950374121011;4.8163129803008;-75.6837661902558;4.83190332946994
55;226;-75.6958374311995;4.81362344883478;-75.684318054636;4.83355721357943
55;226;-75.694782781182;4.81417741373475;-75.6817678220779;4.83044957722614
55;243;-75.6955727655356;4.81528645828392;-75.6703568218649;4.83432711132491
55;243;-75.6931660813444;4.81621496002689;-75.6709837352578;4.83392918837522
55;243;-75.6960787482882;4.81703133584796;-75.6700844180381;4.83306326369608
55;243;-75.6959674017226;4.81336922519829;-75.6715020662046;4.83361404637717
55;243;-75.693096845905;4.81716076987284;-75.6714925087834;4.83361727717752
55;243;-75.6947643477217;4.81475316068291;-75.6704471056365;4.83341119528614
55;243;-75.6932609717023;4.81680625291948;-75.6702544367751;4.83481559571758
55;243;-75.6947242656869;4.81346691936868;-75.6707544912622;4.83295717081239
55;243;-75.6958652018927;4.81556452417932;-75.6717590742997;4.83394506083446
55;243;-75.694243027912;4.81403211112746;-75.6717653554763;4.83360931293626
55;243;-75.6941878090345;4.81464366466875;-75.6710922893687;4.83455157398935
55;243;-75.6939128208055;4.81450186642812;-75.6712669644501;4.83359027328215
55;243;-75.6940629696199;4.81516467633747;-75.6705867977469;4.83419482655098
55;243;-75.6963842207448;4.81670232978084;-75.6721528506277;4.83351011486331
55;243;-75.6952232790211;4.81631466290619;-75.6699842076698;4.83351892251468
56;3;-75.6977280443518;4.81591769518058;-75.6693813306923;4.79098028716674
56;3;-75.6982980701573;4.81425306788547;-75.6689135319124;4.79232752832885
56;3;-75.7016578944905;4.81592920988343;-75.6731080830848;4.79251315579277
56;3;-75.6981829497495;4.81593113116395;-75.6671489602659;4.79112968446094
56;3;-75.7015088533671;4.81691749647922;-75.6717198572303;4.79096713301019
56;3;-75.6990060837514;4.81372420761884;-75.6680015801072;4.79043336404467
56;3;-75.6975379753017;4.8173666128345;-75.6664606084524;4.7928969973663
56;3;-75.7004871978722;4.81636815169799;-75.6692685961521;4.79188204369081
56;3;-75.7025125618461;4.81443197380872;-75.6673656270709;4.79470984225321
56;3;-75.7014568464737;4.81687919530895;-75.6661045222792;4.79330425396253
56;3;-75.6976378580588;4.81717341798091;-75.6719932058115;4.79160542676884
56;3;-75.7009200528916;4.81478205236254;-75.6685798747117;4.79089907026585
56;3;-75.698385261482;4.8136732851212;-75.6668614373322;4.79355182410057
56;3;-75.70016727597;4.81481184385331;-75.666693983877;4.79407559028082
56;3;-75.7024659143605;4.81538333638461;-75.6719287758717;4.79141766573679
56;10;-75.6989596702829;4.81740869640249;-75.6729099770272;4.80740103396273
56;10;-75.7018386447601;4.8151328632525;-75.6736447284605;4.80868288004019
56;10;-75.6977325484986;4.81428374916133;-75.6717513541782;4.80880746536245
56;10;-75.6971372964636;4.81496088598132;-75.6743039835456;4.80870804229288
56;10;-75.7009359547808;4.81671907070565;-75.672003843091;4.80766533944692
56;10;-75.7020624136103;4.81660061521643;-75.6726027758409;4.80925592016792
56;10;-75.6974367489704;4.81575379137477;-75.670903486132;4.80858006724389
56;10;-75.698725426936;4.81619516415984;-75.6722437128205;4.81019302852558
56;10;-75.6982234390051;4.81433171956823;-75.6715069467287;4.8079848655115
56;10;-75.6984972939334;4.81635681356951;-75.6699902418262;4.80872461549619
56;10;-75.6984604409801;4.817681555528;-75.6721938939209;4.80869589762028
56;10;-75.6986231835384;4.81489606851604;-75.670353935526;4.80855378364559
56;10;-75.6971428854032;4.81610322950764;-75.6735920624223;4.80962820654197
56;10;-75.7014430970938;4.81690861977188;-75.6717250810598;4.80989010134768
56;10;-75.702566767926;4.81477121106548;-75.6740592462858;4.80844869326179
56;16;-75.7002355964619;4.81449564385303;-75.6829019657237;4.81104921895343
56;16;-75.6979210930872;4.81549836775389;-75.6836671130791;4.81176410105425
56;16;-75.7015760345417;4.81534789269657;-75.6841840295813;4.81002075436224
56;16;-75.701999228445;4.81609750744173;-75.6831288691776;4.80953455862733
56;16;-75.6975378956897;4.81349411618258;-75.68378584912;4.80980272925057
56;16;-75.6975081311829;4.81598955641061;-75.6799475150106;4.81055232102276
56;16;-75.6965618599019;4.817325799452;-75.6818564659874;4.81049783677884
56;16;-75.7007796791979;4.81518063826285;-75.6844204116762;4.80988848459099
56;16;-75.7003958312006;4.81512882170988;-75.6839303219416;4.80939382377511
56;16;-75.6980782515617;4.81527424949804;-75.6828849371263;4.81152995951584
56;16;-75.7003625228986;4.81398491052653;-75.6828345624696;4.81153490647203
56;16;-75.6968507591708;4.81413589204574;-75.6819024993438;4.81076792276864
56;16;-75.6994855832308;4.81734154119344;-75.6815394539391;4.81019964862308
56;16;-75.6968707564673;4.81686334281199;-75.6830651940596;4.81137857081015
56;16;-75.6995123953522;4.81409547596937;-75.6829466980254;4.80925396341723
56;17;-75.6981762854525;4.81616103704466;-75.6849947927288;4.81116892647279
56;17;-75.6978132345275;4.816837807393;-75.6853874957862;4.8088981087128
56;17;-75.7004098568662;4.81380054707126;-75.6853059614546;4.81008866772833
56;17;-75.6977249516636;4.81422447730218;-75.6850506007335;4.81147366706382
56;17;-75.7002028867131;4.81478779187888;-75.6846863880414;4.80923038245046
56;17;-75.7017647885513;4.81607825369469;-75.6875482138385;4.81093388654855
56;17;-75.7014449683717;4.81551717921679;-75.6847836128391;4.80900563355291
56;17;-75.6987907089247;4.81729251332522;-75.6862682375481;4.81000868802334
56;17;-75.6975633703885;4.81656199256093;-75.687827835583;4.81060302365685
56;17;-75.697088677415;4.81654893251803;-75.6855560609739;4.81175044666367
56;17;-75.7003227433189;4.81466639888392;-75.6843742464082;4.81181028993515
56;17;-75.6991950919155;4.81376582804918;-75.6870265678411;4.81132537288075
56;17;-75.700729743813;4.81414588299303;-75.6865775005562;4.8101787487264
56;17;-75.7025059477699;4.81443119966138;-75.6870400990142;4.81088445830046
56;17;-75.6981403371382;4.81484608852179;-75.6875586988813;4.8118353985531
56;19;-75.6979941449449;4.81655190225818;-75.6793757478634;4.80757959495535
56;19;-75.6984395690586;4.81739283991481;-75.6784170835904;4.80921761407884
56;19;-75.6974278273465;4.81741724920867;-75.6814554581156;4.80878924026349
56;19;-75.697272931741;4.81759459450735;-75.6784469949803;4.8064306120797
56;19;-75.6987006181746;4.81681904240303;-75.6796421999965;4.80839499272597
56;19;-75.6996855908649;4.8153751617595;-75.6790107566142;4.80810658911232
56;19;-75.6999983011235;4.81635535522244;-75.6807420471511;4.807468601399
56;19;-75.6998342383368;4.81401162649906;-75.6796235969591;4.80759443433203
56;19;-75.6989522869912;4.81662029878363;-75.6791329958345;4.80914244068435
56;19;-75.6980516548492;4.81439153525587;-75.6807630722582;4.80665427449866
56;19;-75.7008273070203;4.81650987085955;-75.6819656698945;4.80935201659373
56;19;-75.6969227507846;4.81640924563429;-75.6811262845104;4.80967189994284
56;19;-75.7002600665805;4.81568998212231;-75.6818652338443;4.80817636254519
56;19;-75.7001827125348;4.81602506769792;-75.6808232970899;4.80933514842223
56;19;-75.6986368797738;4.8143550232407;-75.6792407108708;4.8067817147824
56;20;-75.6973916287918;4.81550691425564;-75.6823540864792;4.80515973102794
56;20;-75.6989283623949;4.81383341042192;-75.6818379616399;4.80585833412422
56;20;-75.6998968510371;4.81439251908018;-75.6851246981626;4.80642515073685
56;20;-75.6970409142045;4.81636409090262;-75.6823201149891;4.80621170808927
56;20;-75.6970736134861;4.81538746093208;-75.6826514014184;4.80580207036632
56;20;-75.6988001782878;4.81714915901758;-75.6828574922379;4.80548086573653
56;20;-75.7020054694661;4.81553166459045;-75.6848785458312;4.80536908251528
56;20;-75.6974119108118;4.81382545417248;-75.6854289065276;4.8064835943407
56;20;-75.6966043027424;4.81738859469836;-75.6846483457693;4.80655695801454
56;20;-75.6975189770285;4.81641258033895;-75.6853744676257;4.80546383252985
56;20;-75.700933672396;4.81408870442769;-75.6837609981879;4.80653892543139
56;20;-75.7016382785511;4.81699529757501;-75.6829447150691;4.80633518860278
56;20;-75.7024846752057;4.81642987695939;-75.6831866694556;4.80587149515271
56;20;-75.7009246224241;4.81486331902395;-75.6849007640222;4.80540384868564
56;20;-75.6977117747045;4.81370789455809;-75.6846120849339;4.80674122642681
56;24;-75.6998182962291;4.81402029522122;-75.6891701534543;4.80133946191317
56;24;-75.6969292602897;4.81344272481934;-75.6899622538994;4.80481465691046
56;24;-75.6993062222664;4.81418230324078;-75.6847121050832;4.80414525524392
56;24;-75.7007027170059;4.81518194572548;-75.6883947365954;4.80551626594599
56;24;-75.7014006002129;4.81391695060873;-75.6890453348827;4.80541843330806
56;24;-75.7001020885384;4.81692278600768;-75.6885947679891;4.80153709124541
56;24;-75.6984283417925;4.81703591668662;-75.689981550771;4.80174701054375
56;24;-75.6973186620483;4.81766761223122;-75.6903499925085;4.80578844691489
56;24;-75.7000895629745;4.81379996013282;-75.6849921204721;4.80508874913027
56;24;-75.6996525585917;4.81676680491506;-75.6882279877985;4.80422332096021
56;24;-75.6995925878903;4.81710686546734;-75.6907177056245;4.80524345615351
56;24;-75.6985925715679;4.81640234981806;-75.688487926036;4.80195008188143
56;24;-75.7020059887114;4.81507238538859;-75.6836493049755;4.80508885527643
56;24;-75.698538544315;4.81503205916168;-75.6850557432393;4.80398036579613
56;24;-75.7011990831981;4.81395128986943;-75.6878684119128;4.80115484758946
56;31;-75.7019971423559;4.8140412964036;-75.6948392285478;4.79612007659211
56;31;-75.6991671028456;4.81408883224539;-75.6947943767368;4.79484916961523
56;31;-75.6991421525755;4.81718238744344;-75.6947551477198;4.79499502903619
56;31;-75.6994987020288;4.81460468598053;-75.6929903166423;4.79508302456825
56;31;-75.6966236953355;4.81728529206714;-75.6931468141078;4.79527325265304
56;31;-75.700379923241;4.81569237337943;-75.692848210683;4.79359891294957
56;31;-75.6980241909695;4.81345296279287;-75.6952284455108;4.7949451310939
56;31;-75.6993877944352;4.81675645147135;-75.6941614754639;4.79509703990193
56;31;-75.7025516342162;4.81555938737687;-75.6934790866121;4.79455813844731
56;31;-75.700019637655;4.8155875240557;-75.6924121783746;4.79490497027746
56;31;-75.7021205409771;4.81603737954628;-75.6920145701917;4.7944828140401
56;31;-75.7022290113629;4.8152747876046;-75.6927505891241;4.79480541212844
56;31;-75.6978025587538;4.81626689736752;-75.6945786127501;4.79822868288546
56;31;-75.6972008578394;4.81556695089317;-75.6945464751409;4.79377310899937
56;31;-75.6993933533947;4.81360465213284;-75.6944850719409;4.79493726406301
56;33;-75.6975400240104;4.81609275414635;-75.6971921646299;4.7935521845238
56;33;-75.7012400604909;4.814994978286;-75.6991404996192;4.79494010864137
56;33;-75.6980685456149;4.81616590052433;-75.6970232676988;4.79357666160418
56;33;-75.701620353014;4.8153190242995;-75.6974219215315;4.79433485061102
56;33;-75.7021183004814;4.81477738449791;-75.6975248922916;4.79519343371939
56;33;-75.6992375364061;4.81606791091459;-75.6989034150259;4.79427199924179
56;33;-75.697778125524;4.81666587732562;-75.6973024677445;4.79392399785174
56;33;-75.6990391845747;4.81667786143354;-75.6991859280389;4.79508081840943
56;33;-75.6971423536496;4.81438687740608;-75.6966839418015;4.79424705504132
56;33;-75.7013643824538;4.81451138064565;-75.6977153567696;4.79489392250986
56;33;-75.6992637045044;4.81747247038682;-75.6966585693667;4.79533007010877
56;33;-75.7012012340781;4.81403941902167;-75.6984526532687;4.79333779690162
56;33;-75.7021914735054;4.81397213447536;-75.6972463068404;4.79508265809412
56;33;-75.7008233438353;4.81487220867932;-75.6987335660881;4.79409411546699
56;33;-75.697668130926;4.81438807768969;-75.6985690106415;4.7940777882889
56;34;-75.6988376508585;4.8174332696193;-75.6977942260817;4.798547181355
56;34;-75.7003093250104;4.81519652691144;-75.6960773965276;4.79633890328231
56;34;-75.7006988135686;4.81607165520816;-75.6950667968401;4.79666016417501
56;34;-75.6987101524112;4.81450695254633;-75.697166654894;4.7980925400773
56;34;-75.7003336804111;4.81526516184751;-75.698300705586;4.79709535289624
56;34;-75.69988639194;4.81652457044922;-75.6960893805141;4.7955459234784
56;34;-75.6980800834078;4.81573266623795;-75.6962558329805;4.79622761641095
56;34;-75.7009616070462;4.81494344264465;-75.6970037904303;4.79768749080592
56;34;-75.7025722898461;4.81440767944115;-75.698094646053;4.79693394890396
56;34;-75.6982630873278;4.81515931747558;-75.6968889343812;4.7975653444043
56;34;-75.6978944581885;4.81435891297247;-75.6959983485743;4.79554974702634
56;34;-75.6970482436506;4.81588000752345;-75.6976812141095;4.79640918845166
56;34;-75.7011896446107;4.81606951127062;-75.698073751635;4.79615480564475
56;34;-75.7016227275266;4.81539635949073;-75.6971994160569;4.79759833059071
56;34;-75.6972376153295;4.81585867459665;-75.6971385172074;4.79675372011606
56;40;-75.6981939081405;4.81615640279325;-75.6999058166245;4.80199542762167
56;40;-75.7013097808968;4.81677042332479;-75.6991300961614;4.80219616329921
56;40;-75.7016925143484;4.81548547953073;-75.6996227319926;4.8024561134275
56;40;-75.6970621513247;4.81353589473093;-75.6993391137475;4.80330484755769
56;40;-75.7017038292451;4.81681942066797;-75.6998921811475;4.80387385790586
56;40;-75.702605757564;4.81502477002835;-75.6999719886486;4.80354198114064
56;40;-75.70029724915;4.81476071455101;-75.7001582785437;4.80339981900745
56;40;-75.6999127180491;4.81697798500718;-75.7003688793;4.80272171862868
56;40;-75.7016296076855;4.81702657072851;-75.6996360235718;4.80361884507625
56;40;-75.6999938319188;4.81368508881245;-75.7003634519504;4.80362873534012
56;40;-75.7012984341441;4.8148664533086;-75.700428942805;4.80287171812257
56;40;-75.7001967780263;4.8146716168628;-75.6996117353321;4.80174082305117
56;40;-75.7021995031078;4.81619739636043;-75.7004779938015;4.80385757947334
56;40;-75.6971058170824;4.8141586808795;-75.6990206137667;4.80216036281655
56;40;-75.6989172608039;4.81712566409123;-75.7000402443809;4.80249999891316
56;49;-75.6987272033175;4.81646762585421;-75.6976903056563;4.80801627117597
56;49;-75.7017432815922;4.8170751824452;-75.698803030213;4.80723248339771
56;49;-75.7000817747496;4.81489983575417;-75.6997925485218;4.80774370220506
56;49;-75.7008733275046;4.81558725510062;-75.6972106105832;4.80887331814304
56;49;-75.7014515318671;4.81715251226407;-75.7003490191457;4.80857861415362
56;49;-75.6996849990004;4.81485177772155;-75.6997763144911;4.80730587756456
56;49;-75.7005652957064;4.81399923815906;-75.7002266022203;4.80881980785668
56;49;-75.7012282696092;4.81550785498887;-75.6987199319067;4.80789929716988
56;49;-75.6989572742044;4.81399188077156;-75.6983704115264;4.80813895433558
56;49;-75.7014191861394;4.81415905359044;-75.6996643223235;4.80862426045746
56;49;-75.7001091292998;4.81409448277324;-75.6974681797017;4.80789138201813
56;49;-75.7013079338371;4.81493362729369;-75.6997628345418;4.80977376419873
56;49;-75.6999111356803;4.81462755856001;-75.698147820834;4.80900505039837
56;49;-75.6986949301321;4.81742146521875;-75.6985706170864;4.80965755890627
56;49;-75.6968550508636;4.81760302230042;-75.700245029994;4.8090551424262
56;53;-75.6978046485798;4.81698080549212;-75.69325525066;4.81045835459743
56;53;-75.6988787431614;4.81414345846207;-75.6934262294786;4.81240300739915
56;53;-75.7016079381462;4.81651757195383;-75.6927544012407;4.81218445516183
56;53;-75.7023371620079;4.81636334432457;-75.6926210134689;4.81252088123367
56;53;-75.7013477899544;4.81615153384912;-75.6934916399906;4.81186013782732
56;53;-75.6991207612686;4.81492703659356;-75.6914214965963;4.81239700517334
56;53;-75.6971183221237;4.81496776316658;-75.6927922939447;4.80987639761897
56;53;-75.6989923546151;4.8173775531595;-75.6921572344084;4.81161601940781
56;53;-75.6972495348676;4.81511303167106;-75.6929052412896;4.81266500905136
56;53;-75.7013250946144;4.81555975105526;-75.6908995509348;4.8124397771864
56;53;-75.6968374775019;4.81474591578079;-75.6929219582789;4.81082584695104
56;53;-75.6973969634841;4.81449917839572;-75.6907164745786;4.81016508186547
56;53;-75.699690844208;4.81732535825428;-75.6929819334865;4.8128251423805
56;53;-75.6992426562946;4.81765346672564;-75.690714492299;4.81067794186604
56;53;-75.7020815574257;4.81652617547889;-75.6926894001312;4.81231716789441
56;54;-75.6982915595216;4.81663075734115;-75.6933768764106;4.80922399493973
56;54;-75.7004700027786;4.81659559029387;-75.6944647556999;4.81097958775163
56;54;-75.7007217533147;4.81555487480943;-75.6969459223018;4.81260436330293
56;54;-75.6973234454267;4.81710464799742;-75.6955292969837;4.81173650825533
56;54;-75.6973090316975;4.8166188571588;-75.6958179125912;4.81210829794326
56;54;-75.7006315084886;4.81558377856869;-75.696987759848;4.8121570976969
56;54;-75.6973118227735;4.81352544988121;-75.693451271757;4.80867160614401
56;54;-75.6986849036445;4.81429690109184;-75.6955614139723;4.81209685024196
56;54;-75.6987466902492;4.8152656771649;-75.6951022280754;4.81039982291713
56;54;-75.6970179488927;4.81674761398047;-75.6951497324202;4.81300836129628
56;54;-75.6988555223935;4.81698508548358;-75.6957707078495;4.80956964018327
56;54;-75.6974104536768;4.81465099200072;-75.6936746809236;4.80893922734004
56;54;-75.6980387763675;4.815329915879;-75.6950821669034;4.81182799518626
56;54;-75.7008393035123;4.81623136893632;-75.6963787276924;4.81231497536141
56;54;-75.7016384662675;4.81648646534564;-75.6952368399712;4.80970790437481
56;55;-75.6978864995625;4.81748377080677;-75.6935032212417;4.81654041892869
56;55;-75.699316053143;4.81550660874578;-75.6944909311472;4.81716601752272
56;55;-75.7006225460205;4.81467368679557;-75.695697860698;4.81465605394474
56;55;-75.6982624282874;4.81521194128787;-75.6960181919561;4.81710547757911
56;55;-75.6986921132071;4.81440054145809;-75.6945871771821;4.81703514429064
56;55;-75.7015628541511;4.81407843049824;-75.6960463795032;4.81664971920889
56;55;-75.702184028807;4.81668613389508;-75.6941755439919;4.81435501109727
56;55;-75.7021818151241;4.81470639297404;-75.6955612698261;4.81622817216305
56;55;-75.7012395168016;4.8150527784761;-75.6957670681813;4.81709185557426
56;55;-75.6969233184323;4.81349637759698;-75.6947523409767;4.81706079377172
56;55;-75.7014199078306;4.8158598382672;-75.6964911339075;4.81553744294748
56;55;-75.6982243565464;4.81621312515096;-75.6947822421156;4.81697389881406
56;55;-75.6975103475725;4.81633823416344;-75.6940436570541;4.81511358904549
56;55;-75.6981763128085;4.817070120722;-75.6937657707664;4.81721953550657
56;55;-75.6998837390179;4.81576917160233;-75.6960513741884;4.81722882436425
56;56;-75.6999169514818;4.81549537629383;-75.6975073553745;4.81701567402775
56;56;-75.6973211154452;4.8145228808323;-75.6987222426382;4.81666726578477
56;56;-75.7024077286511;4.81519707922789;-75.6991341501342;4.81691920968609
56;56;-75.6975258528734;4.81550170589576;-75.6995832342105;4.81366445527617
56;56;-75.6976094746039;4.81543793871563;-75.6984163952615;4.81392524189418
56;56;-75.6997033565123;4.81424160837444;-75.7017597593781;4.81685661838451
56;56;-75.6968209036256;4.81637075952607;-75.6971858659644;4.81716098414826
56;56;-75.7002845196863;4.81508905659464;-75.6995042944058;4.81750515991624
56;56;-75.7010052216622;4.81390537024726;-75.6993919770997;4.81734098586051
56;56;-75.6978193334732;4.81622353438555;-75.6973972345687;4.8170647060271
56;56;-75.7011262586643;4.81621671962783;-75.70049593308;4.81406156401405
56;56;-75.6986137118346;4.81426720151672;-75.7005713623549;4.81584232832703
56;56;-75.6991181917147;4.81464080811124;-75.6994805727322;4.81604803713007
56;56;-75.6975423688454;4.81733959089901;-75.6971072564327;4.81374652742759
56;56;-75.6990876660774;4.81736137132435;-75.7018063389439;4.81623257256165
56;68;-75.7002534499583;4.81521280981064;-75.6965538714429;4.81986931716239
56;68;-75.6983261720678;4.81508274776719;-75.6969324754628;4.81778677675612
56;68;-75.6994906216211;4.81769162958857;-75.6971989008499;4.81870404449437
56;68;-75.7024165538907;4.81634558094708;-75.6963828375484;4.81790178557384
56;68;-75.6989685351065;4.81593946443249;-75.6978140012415;4.8195683231987
56;68;-75.6993211409807;4.81721747483208;-75.695405266103;4.81986018446223
56;68;-75.7004140083521;4.81513631685607;-75.6989442020913;4.82013391281275
56;68;-75.7010365691222;4.81632429800026;-75.6979250420337;4.81888599849826
56;68;-75.6998622576245;4.81689051681784;-75.6981639959692;4.81966300623653
56;68;-75.6973913742345;4.81588276349078;-75.6984424710087;4.81962519573319
56;68;-75.7006461434565;4.8144727470081;-75.6992071608388;4.82135147261588
56;68;-75.6992040410754;4.81539315464815;-75.6975290574244;4.81902042231559
56;68;-75.7008479536044;4.81396433912461;-75.699055103058;4.81982210368692
56;68;-75.7021916744916;4.81505242114466;-75.6966435301511;4.81974266863365
56;68;-75.7000206078671;4.81408912812054;-75.6951297660789;4.81807854181057
56;71;-75.7017420766014;4.81482978715518;-75.7052844447304;4.82110215600126
56;71;-75.6980281720942;4.81713100898707;-75.7040720162099;4.82157131674527
56;71;-75.6985776175927;4.81350008252967;-75.7099483841112;4.82039970692132
56;71;-75.7018003102086;4.81636979332341;-75.7093327563184;4.82161476393886
56;71;-75.7011080723873;4.81450295770251;-75.7066167080617;4.82172803030901
56;71;-75.6996861422245;4.81686499934608;-75.7107539035785;4.82061147981102
56;71;-75.7005417797671;4.81507124273448;-75.7039243928188;4.82199886954051
56;71;-75.7019651938527;4.81592738652244;-75.7088333821593;4.82142624116229
56;71;-75.7024111132725;4.81669196619546;-75.7063634443403;4.82058933224347
56;71;-75.7007513702115;4.81383860088166;-75.7100726600921;4.82133442763681
56;71;-75.7006276258366;4.81463186978767;-75.7039192941041;4.82034817390732
56;71;-75.7002376097606;4.81677882284953;-75.7097846937752;4.82176463747824
56;71;-75.7021678550701;4.81594337873983;-75.7026548288378;4.82179133208366
56;71;-75.6966560824684;4.81621524966105;-75.7104264086992;4.82028301830297
